SKU,Product Name,Short Description,Long Description,Action,Sellable,Thumbnail image url,Product page url,Price,Price min,Price max,Currency code,Visibility,Custom attributes,Attributes,Categories,Variant attributes,Full Size Image URL,Review Score,Review Count,Categories ids,Compare At Price,Creation Date
64682425706,HYALURONIC ACID COLLAG+BIOTIN    ,HYALURONIC ACID COLLAG+BIOTIN    ,HYALURONIC ACID COLLAG+BIOTIN    ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/318075.JPG,tabs/detalle-producto/318075,1.345.000,1.345.000,1.345.000,USD,1,,"{""MARCA"":[""NATURAL SYSTEMS""],""CATEGORIA"":[""Suplementos Alimenticios""]}","[""Suplementos Alimenticios""]",,https://riba.app/imgrs/THUMBS%20500X500/318075.JPG,0,0,"[""74""]",1.345.000,2026-05-11 18:37:21
64682425806,MAGNESIUM CITRATE 250 MG 60 S    ,MAGNESIUM CITRATE 250 MG 60 S    ,MAGNESIUM CITRATE 250 MG 60 S    ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/325220.JPG,tabs/detalle-producto/325220,1.200.000,1.200.000,1.200.000,USD,1,,"{""MARCA"":[""NATURAL SYSTEMS""],""CATEGORIA"":[""Suplementos Alimenticios""]}","[""Suplementos Alimenticios""]",,https://riba.app/imgrs/THUMBS%20500X500/325220.JPG,0,0,"[""74""]",1.200.000,2026-05-11 18:37:21
64682426306,TURMERIC 95% CURCUMINOIDS 60 U    ,TURMERIC 95% CURCUMINOIDS 60 U    ,TURMERIC 95% CURCUMINOIDS 60 U    ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/325221.JPG,tabs/detalle-producto/325221,1.302.000,1.302.000,1.302.000,USD,1,,"{""MARCA"":[""NATURAL SYSTEMS""],""CATEGORIA"":[""Suplementos Alimenticios""]}","[""Suplementos Alimenticios""]",,https://riba.app/imgrs/THUMBS%20500X500/325221.JPG,0,0,"[""74""]",1.302.000,2026-05-11 18:37:21
64682426406,ZINC+D3+ VIT C BOOSTER     ,ZINC+D3+ VIT C BOOSTER     ,ZINC+D3+ VIT C BOOSTER     ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/332729.JPG,tabs/detalle-producto/332729,1.419.000,1.419.000,1.419.000,USD,1,,"{""MARCA"":[""NATURAL SYSTEMS""],""CATEGORIA"":[""Suplementos Alimenticios""]}","[""Suplementos Alimenticios""]",,https://riba.app/imgrs/THUMBS%20500X500/332729.JPG,0,0,"[""74""]",1.419.000,2026-05-11 18:37:21
64823059609,PALACIOS CHORIZO IBERICO,PALACIOS CHORIZO IBERICO,PALACIOS CHORIZO IBERICO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/360352.JPG,tabs/detalle-producto/360352,625.000,625.000,625.000,USD,1,,"{""MARCA"":[""PALACIOS""],""CATEGORIA"":[""Embutidos""]}","[""Embutidos""]",,https://riba.app/imgrs/THUMBS%20500X500/360352.JPG,0,0,"[""89""]",625.000,2026-05-11 18:37:21
64823499701,UHU STIC ENVELOPE SEALER,UHU STIC ENVELOPE SEALER,UHU STIC ENVELOPE SEALER,insert,1,https://riba.app/imgrs/THUMBS%20500X500/264049.JPG,tabs/detalle-producto/264049,321.000,321.000,321.000,USD,1,,"{""MARCA"":[""UHU""],""CATEGORIA"":[""Ferreteria""]}","[""Ferreteria""]",,https://riba.app/imgrs/THUMBS%20500X500/264049.JPG,0,0,"[""58""]",321.000,2026-05-11 18:37:21
64826047011,FLANEURS RED WINE MALBEC 1170,FLANEURS RED WINE MALBEC 1170,FLANEURS RED WINE MALBEC 1170,insert,1,https://riba.app/imgrs/THUMBS%20500X500/272340.JPG,tabs/detalle-producto/272340,2.056.000,2.056.000,2.056.000,USD,1,,"{""MARCA"":[""FLANEUR""],""CATEGORIA"":[""Vinos""]}","[""Vinos""]",,https://riba.app/imgrs/THUMBS%20500X500/272340.JPG,0,0,"[""158""]",2.056.000,2026-05-11 18:37:21
64826047012,FLANEUR RED WINE MALBEC 970,FLANEUR RED WINE MALBEC 970,FLANEUR RED WINE MALBEC 970,insert,1,https://riba.app/imgrs/THUMBS%20500X500/272341.JPG,tabs/detalle-producto/272341,2.056.000,2.056.000,2.056.000,USD,1,,"{""MARCA"":[""FLANEUR""],""CATEGORIA"":[""Vinos""]}","[""Vinos""]",,https://riba.app/imgrs/THUMBS%20500X500/272341.JPG,0,0,"[""158""]",2.056.000,2026-05-11 18:37:21
64826047013,FLANEURS BRUT NATURE ELISABETH,FLANEURS BRUT NATURE ELISABETH,FLANEURS BRUT NATURE ELISABETH,insert,1,https://riba.app/imgrs/THUMBS%20500X500/272339.JPG,tabs/detalle-producto/272339,2.543.000,2.543.000,2.543.000,USD,1,,"{""MARCA"":[""FLANEUR""],""CATEGORIA"":[""Vinos""]}","[""Vinos""]",,https://riba.app/imgrs/THUMBS%20500X500/272339.JPG,0,0,"[""158""]",2.543.000,2026-05-11 18:37:21
64924186103,LICOR DESTILADO CHUM CHURUM,LICOR DESTILADO CHUM CHURUM,LICOR DESTILADO CHUM CHURUM,insert,1,https://riba.app/imgrs/THUMBS%20500X500/221901.JPG,tabs/detalle-producto/221901,290.000,290.000,290.000,USD,1,,"{""MARCA"":[""CHUM CHURUM""],""CATEGORIA"":[""Otros Licores""]}","[""Otros Licores""]",,https://riba.app/imgrs/THUMBS%20500X500/221901.JPG,0,0,"[""157""]",290.000,2026-05-11 18:37:21
