SKU,Product Name,Short Description,Long Description,Action,Sellable,Thumbnail image url,Product page url,Price,Price min,Price max,Currency code,Visibility,Custom attributes,Attributes,Categories,Variant attributes,Full Size Image URL,Review Score,Review Count,Categories ids,Compare At Price,Creation Date
1070422253,HEREFORD CORNED BEEF REGULAR,HEREFORD CORNED BEEF REGULAR,HEREFORD CORNED BEEF REGULAR,insert,1,https://riba.app/imgrs/THUMBS%20500X500/22573.JPG,tabs/detalle-producto/22573,299.000,299.000,299.000,USD,1,,"{""MARCA"":[""HEREFORD""],""CATEGORIA"":[""Conservas""]}","[""Conservas""]",,https://riba.app/imgrs/THUMBS%20500X500/22573.JPG,0,0,"[""88""]",299.000,2026-05-11 15:30:52
1380016608,HERB ROASTED CHICKEN,HERB ROASTED CHICKEN,HERB ROASTED CHICKEN,insert,1,https://riba.app/imgrs/THUMBS%20500X500/135908.JPG,tabs/detalle-producto/135908,545.000,545.000,545.000,USD,1,,"{""MARCA"":[""LEAN CUISINE""],""CATEGORIA"":[""Carnes Preparadas""]}","[""Carnes Preparadas""]",,https://riba.app/imgrs/THUMBS%20500X500/135908.JPG,0,0,"[""95""]",545.000,2026-05-11 15:30:52
1590000101,BAR-S PREMIUM BEEF FRANKS BS,BAR-S PREMIUM BEEF FRANKS BS,BAR-S PREMIUM BEEF FRANKS BS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/221881.JPG,tabs/detalle-producto/221881,895.000,895.000,895.000,USD,1,,"{""MARCA"":[""BAR-S""],""CATEGORIA"":[""Embutidos""]}","[""Embutidos""]",,https://riba.app/imgrs/THUMBS%20500X500/221881.JPG,0,0,"[""89""]",895.000,2026-05-11 15:30:52
1786970314,CANTIMPALO BRAND CHORIZO,CANTIMPALO BRAND CHORIZO,CANTIMPALO BRAND CHORIZO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/145039.JPG,tabs/detalle-producto/145039,611.000,611.000,611.000,USD,1,,"{""MARCA"":[""FIORUCCI""],""CATEGORIA"":[""Embutidos""]}","[""Embutidos""]",,https://riba.app/imgrs/THUMBS%20500X500/145039.JPG,0,0,"[""89""]",611.000,2026-05-11 15:30:52
1786970711,PROSCIUTTO RISERVA REBANADO,PROSCIUTTO RISERVA REBANADO,PROSCIUTTO RISERVA REBANADO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/233768.JPG,tabs/detalle-producto/233768,708.000,708.000,708.000,USD,1,,"{""MARCA"":[""FIORUCCI""],""CATEGORIA"":[""Embutidos""]}","[""Embutidos""]",,https://riba.app/imgrs/THUMBS%20500X500/233768.JPG,0,0,"[""89""]",708.000,2026-05-11 15:30:52
1786970720,SOPRESSATA WITH WINE,SOPRESSATA WITH WINE,SOPRESSATA WITH WINE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/145044.JPG,tabs/detalle-producto/145044,674.000,674.000,674.000,USD,1,,"{""MARCA"":[""FIORUCCI""],""CATEGORIA"":[""Embutidos""]}","[""Embutidos""]",,https://riba.app/imgrs/THUMBS%20500X500/145044.JPG,0,0,"[""89""]",674.000,2026-05-11 15:30:52
1786970736,PEPPERONI SANDWICH PRE SLICED ,PEPPERONI SANDWICH PRE SLICED ,PEPPERONI SANDWICH PRE SLICED ,insert,1,https://riba.app/imgrs/THUMBS%20500X500/164421.JPG,tabs/detalle-producto/164421,514.000,514.000,514.000,USD,1,,"{""MARCA"":[""FIORUCCI""],""CATEGORIA"":[""Embutidos""]}","[""Embutidos""]",,https://riba.app/imgrs/THUMBS%20500X500/164421.JPG,0,0,"[""89""]",514.000,2026-05-11 15:30:52
1786970747,GENOA SALAMI RISERVA WINE,GENOA SALAMI RISERVA WINE,GENOA SALAMI RISERVA WINE,insert,1,https://riba.app/imgrs/THUMBS%20500X500/145043.JPG,tabs/detalle-producto/145043,514.000,514.000,514.000,USD,1,,"{""MARCA"":[""FIORUCCI""],""CATEGORIA"":[""Embutidos""]}","[""Embutidos""]",,https://riba.app/imgrs/THUMBS%20500X500/145043.JPG,0,0,"[""89""]",514.000,2026-05-11 15:30:52
1786970748,HARD SALAMI RISERVA REBANADO,HARD SALAMI RISERVA REBANADO,HARD SALAMI RISERVA REBANADO,insert,1,https://riba.app/imgrs/THUMBS%20500X500/145041.JPG,tabs/detalle-producto/145041,514.000,514.000,514.000,USD,1,,"{""MARCA"":[""FIORUCCI""],""CATEGORIA"":[""Embutidos""]}","[""Embutidos""]",,https://riba.app/imgrs/THUMBS%20500X500/145041.JPG,0,0,"[""89""]",514.000,2026-05-11 15:30:52
1858211273,GLENMARK STEAK EASTERS BURGERS,GLENMARK STEAK EASTERS BURGERS,GLENMARK STEAK EASTERS BURGERS,insert,1,https://riba.app/imgrs/THUMBS%20500X500/259286.JPG,tabs/detalle-producto/259286,1.950.000,1.950.000,1.950.000,USD,1,,"{""MARCA"":[""GLENMARK""],""CATEGORIA"":[""Hamburguesas""]}","[""Hamburguesas""]",,https://riba.app/imgrs/THUMBS%20500X500/259286.JPG,0,0,"[""94""]",1.950.000,2026-05-11 15:30:52
